IDpol,ClaimNb,Exposure,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Area,Density,Region,ClaimAmount,Power_x_DrivAge,DrivAge_bucket
96017.0,1,1.0,4,1,44,58,B4,Diesel,E,6157,Nord-Pas-de-Calais,65.69,176,36-50
96035.0,1,0.07,5,12,47,50,B5,Diesel,B,84,Nord-Pas-de-Calais,2195.26,235,36-50
96041.0,1,0.63,11,9,49,50,B14,Diesel,C,110,Nord-Pas-de-Calais,1128.12,539,36-50
96076.0,1,0.13,5,15,20,100,B1,Diesel,C,181,Nord-Pas-de-Calais,1128.12,100,18-25
96099.0,1,1.0,4,12,20,125,B3,Regular,E,7259,Nord-Pas-de-Calais,1128.12,80,18-25
96105.0,1,1.0,4,15,23,80,B4,Regular,D,817,Nord-Pas-de-Calais,1128.12,92,18-25
96147.0,1,0.16,4,11,23,50,B4,Diesel,A,12,Centre,71.47,92,18-25
96156.0,1,1.0,7,16,49,50,B5,Regular,A,12,Centre,83.4,343,36-50
96227.0,1,1.0,6,7,55,64,B1,Diesel,E,8561,Ile-de-France,1128.12,330,51-70
96296.0,2,0.83,5,13,19,95,B1,Regular,A,13,Centre,62.5,95,18-25
96296.0,2,0.83,5,13,19,95,B1,Regular,A,13,Centre,560.27,95,18-25
96308.0,1,0.83,4,10,25,85,B1,Regular,D,1313,Centre,501.94,100,18-25
96313.0,1,0.55,12,5,36,50,B10,Diesel,A,14,Centre,1128.12,432,36-50
96314.0,1,0.44,12,5,36,52,B10,Diesel,A,14,Centre,606.27,432,36-50
96395.0,1,0.66,5,0,60,77,B5,Regular,A,14,Centre,217.39,300,51-70
96453.0,1,0.45,9,5,20,112,B1,Regular,A,29,Pays-de-la-Loire,1128.12,180,18-25
96479.0,1,0.37,7,1,23,100,B3,Diesel,C,444,Bretagne,812.48,161,18-25
96631.0,1,0.45,7,12,70,50,B1,Regular,D,1974,Poitou-Charentes,1128.12,490,51-70
96683.0,1,1.0,6,7,24,72,B1,Regular,E,2399,Centre,923.01,144,18-25
96713.0,1,0.8,6,11,39,125,B1,Regular,C,144,Centre,2017.82,234,36-50
96734.0,1,0.17,7,5,31,81,B5,Regular,C,104,Ile-de-France,1656.61,217,26-35
96735.0,1,0.42,7,3,31,112,B5,Regular,C,104,Ile-de-France,1128.12,217,26-35
96784.0,1,1.0,9,8,33,71,B11,Regular,D,1314,Centre,1128.12,297,26-35
96917.0,1,0.75,4,5,52,50,B13,Regular,C,312,Centre,37.87,208,51-70
96974.0,1,0.11,6,12,25,100,B1,Diesel,D,704,Ile-de-France,1559.1,150,18-25
97060.0,1,0.39,5,10,49,125,B3,Regular,C,388,Centre,1128.12,245,36-50
97328.0,1,0.53,5,4,31,70,B3,Diesel,B,94,Bretagne,5151.66,155,26-35
97336.0,1,0.45,10,19,49,50,B10,Diesel,C,229,Bretagne,14848.54,490,36-50
97505.0,1,0.85,4,5,30,76,B4,Diesel,E,2715,Centre,1896.45,120,26-35
97530.0,1,1.0,7,2,70,52,B2,Regular,A,26,Centre,1128.12,490,51-70
97593.0,1,0.21,6,7,24,120,B2,Diesel,B,56,Centre,7790.74,144,18-25
97807.0,1,1.0,6,7,45,90,B2,Diesel,E,6570,Ile-de-France,648.84,270,36-50
97832.0,1,0.5,6,9,22,90,B1,Diesel,D,741,Centre,500.0,132,18-25
97901.0,1,0.05,5,16,49,50,B1,Regular,C,192,Centre,367.0,245,36-50
97995.0,1,0.02,4,12,66,54,B1,Regular,B,91,Centre,1128.12,264,51-70
98134.0,1,0.51,4,23,36,50,B1,Regular,B,57,Centre,272.2,144,36-50
98140.0,1,0.75,7,1,57,50,B1,Diesel,A,23,Centre,1128.12,399,51-70
98248.0,1,0.31,6,4,40,50,B1,Diesel,A,13,Centre,1212.01,240,36-50
98438.0,1,0.24,9,8,28,95,B3,Regular,E,3430,Rhone-Alpes,774.99,252,26-35
98460.0,1,0.23,9,13,41,68,B2,Regular,E,3688,Rhone-Alpes,1886.19,369,36-50
98477.0,1,0.2,5,3,19,95,B3,Diesel,B,96,Rhone-Alpes,9831.94,95,18-25
98508.0,1,1.0,7,3,67,50,B1,Regular,B,70,Rhone-Alpes,102.8,469,51-70
98541.0,1,0.22,6,9,80,50,B2,Regular,B,67,Rhone-Alpes,1741.85,480,
98603.0,1,1.0,7,11,53,50,B11,Diesel,E,3688,Rhone-Alpes,1128.12,371,51-70
98619.0,1,0.3,9,9,61,55,B10,Diesel,B,86,Rhone-Alpes,4963.33,549,51-70
98626.0,1,1.0,5,1,63,82,B1,Regular,C,135,Rhone-Alpes,3018.49,315,51-70
98644.0,1,0.53,7,10,19,95,B1,Regular,B,66,Rhone-Alpes,847.5,133,18-25
98663.0,1,0.73,7,15,86,50,B2,Regular,D,1110,Rhone-Alpes,1128.12,602,
98672.0,1,1.0,5,8,77,62,B1,Regular,D,854,Rhone-Alpes,1418.88,385,
98694.0,1,1.0,6,9,53,50,B1,Diesel,E,3688,Rhone-Alpes,72.58,318,51-70
98717.0,2,0.91,7,7,34,62,B6,Diesel,C,478,Rhone-Alpes,18.23,238,26-35
98717.0,2,0.91,7,7,34,62,B6,Diesel,C,478,Rhone-Alpes,1128.12,238,26-35
98754.0,1,0.36,7,13,39,50,B5,Diesel,E,3688,Rhone-Alpes,192.88,273,36-50
98764.0,1,0.82,5,10,31,64,B5,Diesel,D,1110,Rhone-Alpes,1253.19,155,26-35
98766.0,1,0.55,4,16,23,100,B2,Regular,E,3688,Rhone-Alpes,649.46,92,18-25
98802.0,1,0.72,8,4,32,68,B1,Diesel,A,44,Centre,23.92,256,26-35
98809.0,1,1.0,8,19,29,95,B1,Diesel,D,1054,Centre,1282.77,232,26-35
98824.0,2,0.46,6,13,63,85,B2,Diesel,D,1054,Centre,3369.1,378,51-70
98824.0,2,0.46,6,13,63,85,B2,Diesel,D,1054,Centre,270.36,378,51-70
98844.0,1,0.57,5,11,44,125,B6,Regular,D,1054,Centre,1128.12,220,36-50
98885.0,1,0.07,9,13,43,100,B1,Regular,D,1489,Pays-de-la-Loire,5947.35,387,36-50
98916.0,1,1.0,8,9,57,62,B10,Diesel,C,126,Centre,182.41,456,51-70
98920.0,1,0.82,4,3,27,118,B4,Diesel,D,1054,Centre,1128.12,108,26-35
98934.0,1,0.51,6,15,44,50,B13,Regular,C,399,Centre,53.18,264,36-50
98954.0,1,0.1,5,14,25,100,B2,Regular,D,1054,Centre,1128.12,125,18-25
98978.0,1,1.0,7,1,44,50,B3,Regular,C,465,Ile-de-France,80.15,308,36-50
99024.0,1,1.0,5,6,34,68,B4,Diesel,D,1054,Centre,217.02,170,26-35
99059.0,1,0.72,7,12,62,50,B1,Regular,D,1054,Centre,2537.18,434,51-70
99095.0,1,0.91,5,4,37,77,B3,Diesel,B,73,Centre,3778.38,185,36-50
99125.0,1,0.72,7,12,52,90,B12,Diesel,D,1054,Centre,1128.12,364,51-70
99135.0,1,0.21,6,9,57,80,B1,Diesel,D,1054,Centre,1128.12,342,51-70
99141.0,1,0.48,7,5,63,100,B1,Regular,D,1054,Centre,519.64,441,51-70
99168.0,1,0.61,6,1,42,50,B1,Diesel,A,7,Centre,2295.77,252,36-50
99187.0,1,0.13,6,3,53,50,B4,Regular,D,1054,Centre,875.18,318,51-70
99234.0,1,0.02,8,15,21,95,B5,Regular,D,1054,Centre,1942.19,168,18-25
99235.0,1,0.05,8,15,21,95,B5,Regular,D,1054,Centre,2302.4,168,18-25
99244.0,1,0.63,7,12,44,76,B2,Diesel,C,308,Centre,2419.33,308,36-50
99248.0,1,0.16,7,14,25,95,B1,Diesel,D,1054,Centre,1128.12,175,18-25
99249.0,2,0.46,7,14,25,100,B1,Diesel,D,1054,Centre,1128.12,175,18-25
99249.0,2,0.46,7,14,25,100,B1,Diesel,D,1054,Centre,1128.12,175,18-25
99273.0,1,0.58,6,16,38,125,B1,Diesel,D,1054,Centre,1128.12,228,36-50
99280.0,1,0.54,7,5,50,57,B11,Diesel,D,1054,Centre,408.89,350,36-50
99294.0,1,0.41,5,2,40,50,B11,Diesel,C,376,Centre,1191.09,200,36-50
99299.0,1,0.5,7,0,52,50,B5,Regular,C,128,Centre,63.45,364,51-70
99336.0,1,0.18,4,8,27,100,B6,Regular,D,1054,Centre,513.69,108,26-35
99342.0,1,0.25,6,14,23,100,B1,Regular,D,1054,Centre,78.04,138,18-25
99377.0,1,0.33,4,16,21,125,B1,Regular,D,1054,Centre,1128.0,84,18-25
99504.0,1,0.42,6,18,19,100,B3,Diesel,B,65,Nord-Pas-de-Calais,505.55,114,18-25
99547.0,1,0.18,5,0,31,50,B2,Diesel,C,180,Nord-Pas-de-Calais,545.16,155,26-35
99590.0,1,0.19,7,12,34,76,B5,Diesel,C,330,Nord-Pas-de-Calais,508.73,238,26-35
99639.0,1,1.0,7,4,62,63,B5,Diesel,E,3744,Provence-Alpes-Cotes-D'Azur,1128.12,434,51-70
99651.0,1,0.22,4,13,26,95,B2,Regular,D,1403,Provence-Alpes-Cotes-D'Azur,1128.12,104,26-35
99654.0,1,0.33,6,6,26,90,B2,Diesel,D,1403,Provence-Alpes-Cotes-D'Azur,693.15,156,26-35
99667.0,1,0.5,6,5,34,95,B3,Regular,D,863,Rhone-Alpes,1128.12,204,26-35
99670.0,1,0.5,4,10,40,62,B1,Regular,E,3744,Provence-Alpes-Cotes-D'Azur,1128.12,160,36-50
99695.0,1,1.0,5,13,47,72,B6,Regular,E,3744,Provence-Alpes-Cotes-D'Azur,2652.61,235,36-50
99700.0,1,0.29,7,14,31,80,B1,Regular,E,3744,Provence-Alpes-Cotes-D'Azur,1094.49,217,26-35
99719.0,1,0.43,4,5,55,50,B2,Regular,C,113,Provence-Alpes-Cotes-D'Azur,1188.79,220,51-70
99727.0,1,0.05,4,8,48,75,B1,Regular,E,3744,Provence-Alpes-Cotes-D'Azur,309.23,192,36-50
99730.0,1,1.0,6,1,45,50,B1,Regular,C,383,Provence-Alpes-Cotes-D'Azur,1128.12,270,36-50
99762.0,1,0.36,4,1,44,57,B1,Regular,E,3744,Provence-Alpes-Cotes-D'Azur,1079.08,176,36-50
99765.0,1,1.0,7,9,54,50,B1,Diesel,E,3744,Provence-Alpes-Cotes-D'Azur,1128.12,378,51-70
99797.0,1,1.0,4,2,55,50,B1,Regular,D,613,Provence-Alpes-Cotes-D'Azur,1128.12,220,51-70
99809.0,1,0.5,4,17,27,70,B2,Regular,D,1629,Provence-Alpes-Cotes-D'Azur,1128.12,108,26-35
99836.0,1,1.0,6,8,35,85,B1,Diesel,E,3744,Provence-Alpes-Cotes-D'Azur,437.18,210,26-35
99843.0,1,0.28,6,11,20,100,B6,Diesel,D,1403,Provence-Alpes-Cotes-D'Azur,140.46,120,18-25
99846.0,1,1.0,5,2,19,50,B2,Diesel,E,3744,Provence-Alpes-Cotes-D'Azur,1725.31,95,18-25
99866.0,1,1.0,4,0,49,50,B1,Regular,E,3744,Provence-Alpes-Cotes-D'Azur,78.14,196,36-50
99898.0,1,1.0,5,5,72,50,B3,Diesel,D,1232,Provence-Alpes-Cotes-D'Azur,1263.81,360,
99901.0,1,0.31,6,4,52,50,B2,Diesel,C,162,Provence-Alpes-Cotes-D'Azur,1128.12,312,51-70
99945.0,1,0.6,4,3,46,50,B1,Regular,C,383,Provence-Alpes-Cotes-D'Azur,2628.12,184,36-50
99999.0,1,0.83,7,6,25,118,B1,Diesel,E,9307,Rhone-Alpes,1893.61,175,18-25
100022.0,2,0.46,6,1,36,57,B4,Diesel,B,83,Rhone-Alpes,3949.04,216,36-50
100022.0,2,0.46,6,1,36,57,B4,Diesel,B,83,Rhone-Alpes,107.57,216,36-50
100025.0,1,1.0,7,1,44,60,B11,Diesel,D,1217,Rhone-Alpes,1128.12,308,36-50
100049.0,1,0.8,4,0,26,80,B1,Regular,F,27000,Ile-de-France,564.0,104,26-35
100064.0,1,0.27,8,5,19,100,B2,Diesel,E,8549,Rhone-Alpes,430.48,152,18-25
100084.0,2,0.91,6,0,65,62,B1,Diesel,C,343,Rhone-Alpes,1128.12,390,51-70
100084.0,2,0.91,6,0,65,62,B1,Diesel,C,343,Rhone-Alpes,904.36,390,51-70
100096.0,1,0.91,4,1,79,50,B1,Regular,E,9307,Rhone-Alpes,1128.12,316,
100115.0,1,1.0,5,1,77,60,B2,Diesel,E,9307,Rhone-Alpes,2350.86,385,
100135.0,1,0.89,8,13,38,58,B1,Diesel,C,443,Rhone-Alpes,16510.22,304,36-50
100140.0,1,0.2,6,14,20,95,B5,Regular,E,9307,Rhone-Alpes,1128.12,120,18-25
100153.0,1,0.51,4,8,34,72,B2,Diesel,E,8549,Rhone-Alpes,927.83,136,26-35
100180.0,1,0.78,6,10,53,57,B6,Diesel,C,298,Rhone-Alpes,780.5,318,51-70
100227.0,1,0.76,5,13,29,64,B1,Regular,E,9307,Rhone-Alpes,478.54,145,26-35
100234.0,1,0.75,7,8,51,50,B14,Diesel,D,1719,Rhone-Alpes,1128.12,357,51-70
100242.0,1,0.75,7,1,50,50,B1,Diesel,D,1920,Pays-de-la-Loire,119.58,350,36-50
100258.0,1,0.72,4,14,35,95,B4,Regular,E,9307,Rhone-Alpes,736.8,140,26-35
100260.0,1,0.72,6,7,59,50,B2,Diesel,E,8549,Rhone-Alpes,560.27,354,51-70
100269.0,1,1.0,4,6,44,76,B6,Regular,D,1445,Aquitaine,1128.12,176,36-50
100306.0,1,1.0,4,9,66,50,B6,Regular,E,4253,Aquitaine,1128.12,264,51-70
100331.0,1,1.0,7,13,51,50,B1,Diesel,D,1535,Aquitaine,1128.12,357,51-70
100373.0,1,0.76,6,13,22,100,B2,Diesel,D,904,Rhone-Alpes,1128.12,132,18-25
100382.0,1,0.88,6,6,60,50,B2,Diesel,B,52,Aquitaine,1990.15,360,51-70
100442.0,1,0.84,6,1,48,50,B13,Diesel,C,254,Aquitaine,1287.8,288,36-50
100447.0,1,0.83,5,4,57,56,B2,Diesel,C,300,Aquitaine,1128.12,285,51-70
100488.0,1,0.79,4,10,49,62,B1,Diesel,E,2906,Aquitaine,795.14,196,36-50
100568.0,1,0.11,4,14,55,62,B2,Regular,C,170,Aquitaine,1128.12,220,51-70
100592.0,1,0.65,7,10,24,100,B1,Diesel,B,82,Aquitaine,1128.12,168,18-25
100617.0,1,0.58,7,4,37,55,B1,Diesel,D,1882,Aquitaine,729.93,259,36-50
100629.0,1,0.54,15,0,75,97,B14,Regular,E,4348,Aquitaine,1128.12,1125,
100674.0,1,0.07,8,16,24,100,B2,Regular,D,644,Bretagne,353.17,192,18-25
100698.0,1,0.11,8,3,53,50,B2,Diesel,D,644,Bretagne,1128.12,424,51-70
100703.0,1,1.0,9,9,33,68,B1,Regular,D,1350,Ile-de-France,1128.12,297,26-35
100736.0,1,0.37,7,8,30,90,B5,Regular,E,3386,Bretagne,1128.12,210,26-35
100753.0,1,0.65,6,9,48,50,B3,Diesel,D,644,Bretagne,2709.48,288,36-50
100757.0,1,0.44,8,10,55,50,B1,Diesel,B,73,Bretagne,89.23,440,51-70
100831.0,1,0.64,5,10,20,100,B2,Regular,D,644,Bretagne,214.5,100,18-25
100881.0,1,0.12,7,8,43,100,B1,Diesel,E,4128,Pays-de-la-Loire,1128.12,301,36-50
100932.0,1,0.05,5,14,22,100,B1,Regular,A,30,Centre,688.37,110,18-25
100940.0,1,1.0,6,2,31,62,B3,Diesel,A,16,Centre,1128.12,186,26-35
100975.0,1,0.41,10,4,70,50,B2,Regular,F,27000,Ile-de-France,958.83,700,51-70
101035.0,1,0.54,5,1,29,72,B3,Diesel,B,68,Picardie,457.34,145,26-35
101069.0,2,0.69,6,12,40,112,B1,Diesel,E,2740,Picardie,1140.28,240,36-50
101069.0,2,0.69,6,12,40,112,B1,Diesel,E,2740,Picardie,1303.92,240,36-50
101079.0,1,1.0,7,2,31,63,B4,Regular,E,4059,Haute-Normandie,84.79,217,26-35
101086.0,1,0.89,7,2,35,75,B1,Diesel,E,7887,Nord-Pas-de-Calais,114.37,245,26-35
101105.0,1,0.57,5,8,19,100,B5,Regular,C,228,Picardie,21477.44,95,18-25
101110.0,1,0.39,7,12,20,100,B2,Regular,D,930,Picardie,88.09,140,18-25
101127.0,1,1.0,5,1,58,50,B2,Diesel,B,53,Picardie,1386.56,290,51-70
101154.0,1,1.0,6,7,28,61,B1,Diesel,B,76,Picardie,1128.12,168,26-35
101160.0,1,0.48,4,12,26,85,B3,Diesel,E,2740,Picardie,2574.95,104,26-35
101161.0,1,0.09,5,12,26,80,B14,Regular,E,2740,Picardie,55.12,130,26-35
101163.0,1,0.97,6,0,30,90,B1,Diesel,C,338,Picardie,1128.12,180,26-35
101167.0,1,0.72,4,12,35,80,B1,Diesel,E,2740,Picardie,426.5,140,26-35
101173.0,1,0.01,7,6,45,54,B1,Regular,B,51,Picardie,829.99,315,36-50
101212.0,1,0.55,5,12,21,100,B3,Diesel,C,188,Picardie,1128.12,105,18-25
101249.0,1,0.86,7,1,30,71,B5,Diesel,D,1526,Picardie,1128.12,210,26-35
101279.0,1,0.73,6,11,20,95,B6,Regular,D,930,Picardie,1128.12,120,18-25
101280.0,1,0.84,6,8,33,112,B1,Regular,E,2740,Picardie,1188.84,198,26-35
101288.0,1,0.7,7,0,54,50,B1,Diesel,E,2740,Picardie,256.22,378,51-70
101291.0,1,0.83,5,2,25,72,B2,Diesel,A,32,Picardie,807.26,125,18-25
101555.0,1,0.68,7,11,36,60,B11,Diesel,E,2472,Rhone-Alpes,98.47,252,36-50
101626.0,1,0.51,5,6,27,100,B1,Regular,E,2472,Rhone-Alpes,1128.12,135,26-35
101649.0,1,0.5,10,4,67,62,B2,Regular,D,1328,Rhone-Alpes,1128.12,670,51-70
101664.0,1,0.22,4,14,60,80,B5,Regular,E,5449,Rhone-Alpes,103.65,240,51-70
101673.0,1,0.008196721,9,5,26,72,B3,Regular,E,4646,Rhone-Alpes,5009.89,234,26-35
101710.0,1,0.25,10,9,49,77,B13,Diesel,C,200,Rhone-Alpes,1128.12,490,36-50
101730.0,1,0.21,4,14,26,72,B1,Regular,E,5449,Rhone-Alpes,564.06,104,26-35
101945.0,1,0.89,5,17,19,100,B3,Regular,B,53,Aquitaine,277.65,95,18-25
101955.0,1,0.89,7,9,26,90,B6,Diesel,A,37,Aquitaine,1128.12,182,26-35
101965.0,1,0.2,4,11,39,112,B3,Diesel,E,2620,Aquitaine,2427.88,156,36-50
101981.0,1,0.46,4,10,21,100,B2,Regular,B,92,Aquitaine,1128.12,84,18-25
102000.0,1,0.03,5,2,54,75,B1,Diesel,C,260,Aquitaine,1763.84,270,51-70
102083.0,1,0.35,10,10,71,50,B1,Regular,A,32,Aquitaine,1230.95,710,
102086.0,1,0.13,8,10,25,68,B1,Diesel,C,120,Aquitaine,12974.9,200,18-25
102210.0,1,1.0,4,13,32,85,B5,Diesel,C,461,Bretagne,1128.12,128,26-35
102222.0,1,1.0,9,8,43,77,B2,Regular,C,139,Bretagne,1128.12,387,36-50
102226.0,1,0.18,9,10,20,95,B3,Regular,D,1690,Bretagne,1128.12,180,18-25
102250.0,1,0.05,7,12,55,57,B10,Diesel,E,3021,Bretagne,1128.12,385,51-70
102263.0,1,0.36,8,9,45,91,B3,Regular,C,285,Bretagne,1128.12,360,36-50
102280.0,1,0.23,7,13,37,125,B11,Regular,B,73,Bretagne,1128.12,259,36-50
102331.0,1,0.38,7,8,40,68,B2,Diesel,E,3021,Bretagne,1128.12,280,36-50
102395.0,1,0.66,5,13,56,50,B2,Regular,A,7,Centre,1128.12,280,51-70
102422.0,1,0.88,9,13,51,58,B11,Diesel,E,3866,Centre,1128.12,459,51-70
102433.0,1,1.0,7,5,48,50,B5,Diesel,C,149,Centre,1128.12,336,36-50
102463.0,1,1.0,6,18,79,50,B5,Regular,A,9,Centre,1128.12,474,
102552.0,1,0.21,6,4,20,100,B3,Regular,C,222,Centre,2376.8,120,18-25
102559.0,1,0.32,7,15,19,95,B5,Regular,C,394,Centre,1128.12,133,18-25
102583.0,1,0.4,4,11,42,75,B1,Diesel,C,239,Centre,2873.12,168,36-50
102774.0,1,0.93,6,5,68,58,B2,Diesel,E,2715,Centre,1128.12,408,51-70
102797.0,1,0.99,6,12,44,50,B1,Diesel,B,57,Centre,1128.12,264,36-50
102803.0,1,0.33,7,18,20,125,B1,Regular,E,4116,Centre,1128.12,140,18-25
102880.0,1,0.69,6,6,26,100,B1,Diesel,C,176,Centre,1128.12,156,26-35
102892.0,1,0.43,6,7,47,90,B1,Diesel,E,4116,Centre,2170.15,282,36-50
102900.0,1,0.06,8,9,27,80,B5,Regular,D,1027,Centre,1128.12,216,26-35
102922.0,2,0.75,5,14,44,73,B2,Regular,A,44,Centre,2046.36,220,36-50
102922.0,2,0.75,5,14,44,73,B2,Regular,A,44,Centre,1128.12,220,36-50
102924.0,1,0.75,4,13,82,50,B1,Regular,E,4116,Centre,1128.12,328,
102926.0,1,0.08,5,16,34,60,B3,Regular,E,4116,Centre,790.18,170,26-35
102986.0,1,0.12,6,6,20,112,B2,Diesel,A,26,Centre,89.82,120,18-25
103108.0,1,1.0,10,11,45,50,B12,Diesel,C,262,Nord-Pas-de-Calais,959.25,450,36-50
103118.0,1,0.85,9,13,60,50,B2,Regular,D,1601,Nord-Pas-de-Calais,410.9,540,51-70
103155.0,1,0.98,6,9,37,56,B1,Diesel,D,1601,Nord-Pas-de-Calais,1128.12,222,36-50
103190.0,1,1.0,5,6,42,50,B5,Diesel,C,478,Nord-Pas-de-Calais,1000.27,210,36-50
103197.0,1,0.91,7,11,62,50,B3,Regular,C,478,Nord-Pas-de-Calais,830.48,434,51-70
103239.0,1,0.69,5,0,29,60,B5,Diesel,D,1601,Nord-Pas-de-Calais,182.7,145,26-35
103304.0,1,0.5,13,14,67,50,B11,Regular,D,1601,Nord-Pas-de-Calais,535.94,871,51-70
103337.0,1,0.72,7,11,39,50,B1,Regular,D,1601,Nord-Pas-de-Calais,972.48,273,36-50
103358.0,1,0.7,5,12,47,62,B3,Diesel,C,478,Nord-Pas-de-Calais,1128.12,235,36-50
103391.0,1,0.63,5,8,63,50,B3,Regular,D,1601,Nord-Pas-de-Calais,1197.78,315,51-70
103423.0,1,0.6,5,0,63,50,B2,Diesel,C,153,Nord-Pas-de-Calais,75.68,315,51-70
103484.0,1,0.86,6,11,50,62,B6,Diesel,E,3317,Provence-Alpes-Cotes-D'Azur,1128.12,300,36-50
103560.0,1,0.68,4,10,51,53,B1,Regular,C,298,Provence-Alpes-Cotes-D'Azur,647.9,204,51-70
103562.0,1,0.25,10,7,36,57,B13,Diesel,E,3317,Provence-Alpes-Cotes-D'Azur,2243.96,360,36-50
103584.0,1,0.61,6,5,41,50,B2,Diesel,E,3317,Provence-Alpes-Cotes-D'Azur,63.82,246,36-50
103600.0,1,0.47,5,16,35,60,B1,Diesel,E,9817,Ile-de-France,1128.12,175,26-35
103614.0,1,0.5,6,0,72,50,B2,Regular,D,1005,Provence-Alpes-Cotes-D'Azur,1128.12,432,
103627.0,1,0.46,4,10,42,50,B1,Regular,B,57,Provence-Alpes-Cotes-D'Azur,6128.82,168,36-50
103702.0,1,0.12,7,15,52,50,B3,Regular,E,3317,Provence-Alpes-Cotes-D'Azur,1128.12,364,51-70
103785.0,1,0.77,13,7,47,50,B11,Regular,D,1943,Centre,59.19,611,36-50
103810.0,1,0.64,7,10,52,50,B1,Regular,B,51,Centre,214.21,364,51-70
103820.0,1,0.25,8,4,22,90,B6,Diesel,A,42,Centre,1128.12,176,18-25
103835.0,1,0.47,5,6,43,50,B3,Regular,A,33,Centre,1128.12,215,36-50
103855.0,1,0.58,5,8,39,95,B1,Diesel,A,42,Centre,360.32,195,36-50
103872.0,1,0.52,6,14,39,64,B6,Regular,A,49,Centre,1262.9,234,36-50
103898.0,1,0.26,6,7,43,50,B3,Diesel,A,25,Centre,4127.54,258,36-50
103909.0,1,0.31,5,0,49,85,B2,Diesel,E,2928,Centre,1791.25,245,36-50
104022.0,1,0.77,6,9,47,54,B6,Diesel,A,8,Centre,1204.34,282,36-50
104026.0,1,1.0,7,15,47,95,B1,Regular,A,8,Centre,1128.12,329,36-50
104045.0,1,0.31,6,7,19,100,B3,Diesel,E,3541,Pays-de-la-Loire,329.52,114,18-25
104120.0,1,0.86,4,6,48,50,B6,Regular,D,1313,Centre,1128.12,192,36-50
104122.0,1,0.07,7,16,21,100,B1,Regular,A,10,Centre,1128.12,147,18-25
104141.0,1,0.66,6,9,23,76,B6,Regular,C,369,Centre,1128.12,138,18-25
104191.0,1,0.81,7,14,30,100,B3,Regular,D,1313,Centre,669.71,210,26-35
104209.0,1,0.77,7,1,55,50,B1,Diesel,D,1313,Centre,564.06,385,51-70
104347.0,1,0.34,7,8,20,90,B1,Regular,C,458,Provence-Alpes-Cotes-D'Azur,71.65,140,18-25
104384.0,1,1.0,4,12,80,55,B5,Regular,D,1442,Nord-Pas-de-Calais,1128.12,320,
104391.0,1,1.0,6,8,45,55,B1,Diesel,D,551,Nord-Pas-de-Calais,1128.12,270,36-50
104433.0,1,0.35,6,3,45,50,B2,Diesel,E,3490,Nord-Pas-de-Calais,1128.12,270,36-50
104472.0,1,0.95,5,0,31,58,B5,Diesel,D,1445,Aquitaine,564.06,155,26-35
104499.0,1,1.0,7,13,69,50,B2,Regular,D,1488,Rhone-Alpes,171.04,483,51-70
104528.0,1,0.43,4,9,34,50,B1,Regular,E,3098,Nord-Pas-de-Calais,1128.12,136,26-35
104545.0,1,0.37,6,13,62,50,B2,Diesel,E,3095,Nord-Pas-de-Calais,1128.12,372,51-70
104583.0,1,0.9,4,4,42,50,B1,Regular,D,1466,Nord-Pas-de-Calais,1128.12,168,36-50
104590.0,1,0.88,4,4,41,50,B1,Regular,C,269,Nord-Pas-de-Calais,1128.12,164,36-50
104616.0,1,0.78,4,12,49,50,B1,Diesel,C,431,Nord-Pas-de-Calais,1128.12,196,36-50
104692.0,1,0.75,6,9,36,50,B3,Diesel,E,8455,Rhone-Alpes,1224.35,216,36-50
104725.0,1,0.46,6,1,45,80,B1,Diesel,E,3457,Rhone-Alpes,1128.12,270,36-50
104779.0,1,0.68,4,2,68,68,B6,Regular,E,8455,Rhone-Alpes,1128.12,272,51-70
104824.0,1,0.34,9,16,35,62,B1,Regular,E,8455,Rhone-Alpes,321.99,315,26-35
104860.0,1,0.21,7,13,23,100,B3,Regular,D,516,Rhone-Alpes,1115.64,161,18-25
105074.0,1,1.0,4,5,71,50,B2,Regular,E,2674,Provence-Alpes-Cotes-D'Azur,1976.89,284,
105095.0,1,0.94,6,6,21,90,B3,Diesel,E,2733,Provence-Alpes-Cotes-D'Azur,1064.46,126,18-25
105098.0,2,0.74,14,12,35,64,B11,Regular,E,2674,Provence-Alpes-Cotes-D'Azur,333.17,490,26-35
105098.0,2,0.74,14,12,35,64,B11,Regular,E,2674,Provence-Alpes-Cotes-D'Azur,152333.22,490,26-35
105106.0,1,0.91,10,12,62,140,B12,Diesel,E,4762,Provence-Alpes-Cotes-D'Azur,1128.12,620,51-70
105111.0,1,0.9,6,2,34,68,B5,Diesel,E,5433,Provence-Alpes-Cotes-D'Azur,849.28,204,26-35
105122.0,1,0.89,6,5,58,50,B4,Regular,E,2733,Provence-Alpes-Cotes-D'Azur,8.06,348,51-70
105195.0,1,0.43,7,0,28,90,B13,Diesel,C,471,Provence-Alpes-Cotes-D'Azur,1128.12,196,26-35
105243.0,1,0.57,7,5,38,95,B1,Diesel,E,4762,Provence-Alpes-Cotes-D'Azur,585.64,266,36-50
105252.0,1,0.56,5,14,23,100,B2,Regular,E,2446,Provence-Alpes-Cotes-D'Azur,1128.12,115,18-25
105303.0,1,0.39,4,6,28,76,B14,Regular,E,2733,Provence-Alpes-Cotes-D'Azur,1128.12,112,26-35
